 time            v(conn_pin)     v(gate)         v(mcu_gate)     v_am_esd#branch
 2.45000000e-09  1.34492294e+01  1.76504560e+00  0.00000000e+00 -1.27848429e+01 
 2.55000000e-09  1.34752169e+01  1.74388594e+00  0.00000000e+00 -1.28365984e+01 
 2.65000000e-09  1.34995213e+01  1.72276017e+00  0.00000000e+00 -1.28850027e+01 
 2.75000000e-09  1.35221281e+01  1.70166561e+00  0.00000000e+00 -1.29300268e+01 
 2.85000000e-09  1.35430265e+01  1.68060021e+00  0.00000000e+00 -1.29716491e+01 
 2.95000000e-09  1.35622084e+01  1.65956232e+00  0.00000000e+00 -1.30098531e+01 
 3.05000000e-09  1.35796654e+01  1.63855037e+00  0.00000000e+00 -1.30446222e+01 
 3.15000000e-09  1.35953890e+01  1.61756273e+00  0.00000000e+00 -1.30759392e+01 
 3.25000000e-09  1.36093703e+01  1.59659773e+00  0.00000000e+00 -1.31037863e+01 
 3.35000000e-09  1.36215999e+01  1.57565368e+00  0.00000000e+00 -1.31281446e+01 
 3.45000000e-09  1.36320680e+01  1.55472885e+00  0.00000000e+00 -1.31489946e+01 
 3.55000000e-09  1.36407646e+01  1.53382145e+00  0.00000000e+00 -1.31663161e+01 
 3.65000000e-09  1.36476789e+01  1.51292969e+00  0.00000000e+00 -1.31800879e+01 
 3.75000000e-09  1.36527999e+01  1.49205170e+00  0.00000000e+00 -1.31902881e+01 
 3.85000000e-09  1.36561163e+01  1.47118559e+00  0.00000000e+00 -1.31968936e+01 
 3.95000000e-09  1.36576160e+01  1.45032941e+00  0.00000000e+00 -1.31998806e+01 
 4.05000000e-09  1.36572864e+01  1.42948117e+00  0.00000000e+00 -1.31992243e+01 
 4.15000000e-09  1.36551147e+01  1.40863882e+00  0.00000000e+00 -1.31948986e+01 
 4.25000000e-09  1.36510871e+01  1.38780025e+00  0.00000000e+00 -1.31868765e+01 
 4.35000000e-09  1.36451896e+01  1.36696330e+00  0.00000000e+00 -1.31751297e+01 
 4.45000000e-09  1.36374072e+01  1.34612573e+00  0.00000000e+00 -1.31596289e+01 
 4.55000000e-09  1.36277245e+01  1.32528525e+00  0.00000000e+00 -1.31403432e+01 
 4.65000000e-09  1.36161253e+01  1.30443949e+00  0.00000000e+00 -1.31172405e+01 
 4.75000000e-09  1.36025928e+01  1.28358600e+00  0.00000000e+00 -1.30902872e+01 
 4.85000000e-09  1.35871093e+01  1.26272225e+00  0.00000000e+00 -1.30594483e+01 
 4.95000000e-09  1.35696563e+01  1.24184561e+00  0.00000000e+00 -1.30246869e+01 
 5.00000000e-09  1.35601857e+01  1.23140170e+00  0.00000000e+00 -1.30058246e+01 
 5.01000000e-09  1.35591479e+01  1.22950444e+00  0.00000000e+00 -1.30037576e+01 
 5.03000000e-09  1.35582625e+01  1.22590950e+00  0.00000000e+00 -1.30019942e+01 
 5.07000000e-09  1.35590713e+01  1.21915903e+00  0.00000000e+00 -1.30036051e+01 
 5.15000000e-09  1.35628966e+01  1.20612158e+00  0.00000000e+00 -1.30112238e+01 
 5.25000000e-09  1.35671698e+01  1.18995200e+00  0.00000000e+00 -1.30197346e+01 
 5.35000000e-09  1.35699978e+01  1.17378326e+00  0.00000000e+00 -1.30253672e+01 
 5.45000000e-09  1.35714243e+01  1.15762218e+00  0.00000000e+00 -1.30282082e+01 
 5.55000000e-09  1.35715323e+01  1.14148178e+00  0.00000000e+00 -1.30284235e+01 
 5.65000000e-09  1.35703430e+01  1.12536514e+00  0.00000000e+00 -1.30260547e+01 
 5.75000000e-09  1.35678534e+01  1.10927152e+00  0.00000000e+00 -1.30210962e+01 
 5.85000000e-09  1.35640576e+01  1.09319973e+00  0.00000000e+00 -1.30135362e+01 
 5.95000000e-09  1.35589507e+01  1.07714872e+00  0.00000000e+00 -1.30033648e+01 
 6.05000000e-09  1.35525279e+01  1.06111751e+00  0.00000000e+00 -1.29905726e+01 
 6.15000000e-09  1.35447844e+01  1.04510513e+00  0.00000000e+00 -1.29751503e+01 
 6.25000000e-09  1.35357155e+01  1.02911059e+00  0.00000000e+00 -1.29570881e+01 
 6.35000000e-09  1.35253159e+01  1.01313289e+00  0.00000000e+00 -1.29363757e+01 
 6.45000000e-09  1.35135802e+01  9.97170983e-01  0.00000000e+00 -1.29130026e+01 
 6.55000000e-09  1.35005028e+01  9.81223831e-01  0.00000000e+00 -1.28869575e+01 
 6.65000000e-09  1.34860779e+01  9.65290357e-01  0.00000000e+00 -1.28582288e+01 
 6.75000000e-09  1.34702993e+01  9.49369467e-01  0.00000000e+00 -1.28268045e+01 
 6.85000000e-09  1.34531606e+01  9.33460042e-01  0.00000000e+00 -1.27926720e+01 
 6.95000000e-09  1.34346554e+01  9.17560936e-01  0.00000000e+00 -1.27558181e+01 
 7.05000000e-09  1.34147765e+01  9.01670978e-01  0.00000000e+00 -1.27162292e+01 
 7.15000000e-09  1.33935168e+01  8.85788967e-01  0.00000000e+00 -1.26738909e+01 
 7.25000000e-09  1.33708687e+01  8.69913670e-01  0.00000000e+00 -1.26287885e+01 
 7.35000000e-09  1.33468245e+01  8.54043825e-01  0.00000000e+00 -1.25809063e+01 
 7.45000000e-09  1.33213758e+01  8.38178132e-01  0.00000000e+00 -1.25302281e+01 
 7.55000000e-09  1.32945141e+01  8.22315255e-01  0.00000000e+00 -1.24767370e+01 
 7.65000000e-09  1.32662304e+01  8.06453821e-01  0.00000000e+00 -1.24204154e+01 
 7.75000000e-09  1.32366679e+01  7.90614674e-01  0.00000000e+00 -1.23615486e+01 
 7.85000000e-09  1.32066185e+01  7.74913654e-01  0.00000000e+00 -1.23017134e+01 
 7.95000000e-09  1.31764989e+01  7.59412821e-01  0.00000000e+00 -1.22417394e+01 
 8.05000000e-09  1.31463999e+01  7.44123772e-01  0.00000000e+00 -1.21818081e+01 
 8.15000000e-09  1.31163161e+01  7.29042857e-01  0.00000000e+00 -1.21219082e+01 
 8.25000000e-09  1.30862355e+01  7.14165456e-01  0.00000000e+00 -1.20620160e+01 
 8.35000000e-09  1.30561537e+01  6.99488152e-01  0.00000000e+00 -1.20021228e+01 
 8.45000000e-09  1.30260702e+01  6.85008162e-01  0.00000000e+00 -1.19422275e+01 
 8.55000000e-09  1.29959851e+01  6.70722863e-01  0.00000000e+00 -1.18823306e+01 
 8.65000000e-09  1.29658987e+01  6.56629656e-01  0.00000000e+00 -1.18224322e+01 
 8.75000000e-09  1.29358110e+01  6.42725963e-01  0.00000000e+00 -1.17625326e+01 
 8.85000000e-09  1.29057219e+01  6.29009233e-01  0.00000000e+00 -1.17026318e+01 
 8.95000000e-09  1.28756315e+01  6.15476948e-01  0.00000000e+00 -1.16427297e+01 
 9.05000000e-09  1.28455397e+01  6.02126624e-01  0.00000000e+00 -1.15828264e+01 
 9.15000000e-09  1.28154466e+01  5.88955813e-01  0.00000000e+00 -1.15229218e+01 
 9.25000000e-09  1.27853522e+01  5.75962098e-01  0.00000000e+00 -1.14630161e+01 
 9.35000000e-09  1.27552565e+01  5.63143094e-01  0.00000000e+00 -1.14031092e+01 
 9.45000000e-09  1.27251594e+01  5.50496449e-01  0.00000000e+00 -1.13432012e+01 
 9.55000000e-09  1.26950610e+01  5.38019843e-01  0.00000000e+00 -1.12832920e+01 
 9.65000000e-09  1.26649612e+01  5.25710987e-01  0.00000000e+00 -1.12233817e+01 
 9.75000000e-09  1.26348601e+01  5.13567622e-01  0.00000000e+00 -1.11634702e+01 
 9.85000000e-09  1.26047577e+01  5.01587519e-01  0.00000000e+00 -1.11035577e+01 
 9.95000000e-09  1.25746540e+01  4.89768482e-01  0.00000000e+00 -1.10436441e+01 
 1.00000000e-08  1.25596016e+01  4.83918851e-01  0.00000000e+00 -1.10136869e+01 
 1.00100000e-08  1.25569997e+01  4.82836846e-01  0.00000000e+00 -1.10085085e+01 
 1.00300000e-08  1.25524161e+01  4.80774865e-01  0.00000000e+00 -1.09993864e+01 
 1.00700000e-08  1.25449106e+01  4.76926514e-01  0.00000000e+00 -1.09844493e+01 
 1.01500000e-08  1.25322350e+01  4.69655088e-01  0.00000000e+00 -1.09592230e+01 
 1.02500000e-08  1.25173369e+01  4.60822860e-01  0.00000000e+00 -1.09295738e+01 
 1.03500000e-08  1.25024491e+01  4.52111280e-01  0.00000000e+00 -1.08999458e+01 
 1.04500000e-08  1.24874551e+01  4.43500517e-01  0.00000000e+00 -1.08701066e+01 
 1.05500000e-08  1.24724150e+01  4.34998506e-01  0.00000000e+00 -1.08401761e+01 
 1.06500000e-08  1.24573662e+01  4.26609600e-01  0.00000000e+00 -1.08102289e+01 
 1.07500000e-08  1.24423183e+01  4.18333748e-01  0.00000000e+00 -1.07802838e+01 
 1.08500000e-08  1.24272712e+01  4.10169436e-01  0.00000000e+00 -1.07503407e+01 
 1.09500000e-08  1.24122240e+01  4.02115012e-01  0.00000000e+00 -1.07203978e+01 
 1.10500000e-08  1.23971763e+01  3.94168934e-01  0.00000000e+00 -1.06904542e+01 
 1.11500000e-08  1.23821279e+01  3.86329733e-01  0.00000000e+00 -1.06605099e+01 
 1.12500000e-08  1.23670790e+01  3.78595973e-01  0.00000000e+00 -1.06305648e+01 
 1.13500000e-08  1.23520295e+01  3.70966237e-01  0.00000000e+00 -1.06006190e+01 
 1.14500000e-08  1.23369794e+01  3.63439125e-01  0.00000000e+00 -1.05706724e+01 
 1.15500000e-08  1.23219288e+01  3.56013256e-01  0.00000000e+00 -1.05407252e+01 
 1.16500000e-08  1.23068775e+01  3.48687269e-01  0.00000000e+00 -1.05107774e+01 
 1.17500000e-08  1.22918258e+01  3.41459819e-01  0.00000000e+00 -1.04808288e+01 
 1.18500000e-08  1.22767735e+01  3.34329579e-01  0.00000000e+00 -1.04508796e+01 
 1.19500000e-08  1.22617206e+01  3.27295241e-01  0.00000000e+00 -1.04209298e+01 
 1.20500000e-08  1.22466672e+01  3.20355516e-01  0.00000000e+00 -1.03909793e+01 
 1.21500000e-08  1.22316132e+01  3.13509130e-01  0.00000000e+00 -1.03610282e+01 
 1.22500000e-08  1.22165587e+01  3.06754825e-01  0.00000000e+00 -1.03310764e+01 
 1.23500000e-08  1.22015037e+01  3.00091365e-01  0.00000000e+00 -1.03011240e+01 
 1.24500000e-08  1.21864481e+01  2.93517525e-01  0.00000000e+00 -1.02711711e+01 
 1.25500000e-08  1.21713920e+01  2.87032099e-01  0.00000000e+00 -1.02412175e+01 
 1.26500000e-08  1.21563354e+01  2.80633899e-01  0.00000000e+00 -1.02112633e+01 
 1.27500000e-08  1.21412782e+01  2.74321749e-01  0.00000000e+00 -1.01813086e+01 
 1.28500000e-08  1.21262205e+01  2.68094492e-01  0.00000000e+00 -1.01513532e+01 
 1.29500000e-08  1.21111623e+01  2.61950986e-01  0.00000000e+00 -1.01213974e+01 
 1.30500000e-08  1.20961036e+01  2.55890102e-01  0.00000000e+00 -1.00914409e+01 
 1.31500000e-08  1.20810444e+01  2.49910730e-01  0.00000000e+00 -1.00614839e+01 
 1.32500000e-08  1.20659846e+01  2.44011773e-01  0.00000000e+00 -1.00315263e+01 
 1.33500000e-08  1.20509243e+01  2.38192147e-01  0.00000000e+00 -1.00015683e+01 
 1.34500000e-08  1.20358636e+01  2.32450785e-01  0.00000000e+00 -9.97160963e+00 
 1.35500000e-08  1.20208023e+01  2.26786635e-01  0.00000000e+00 -9.94165049e+00 
 1.36500000e-08  1.20057405e+01  2.21198656e-01  0.00000000e+00 -9.91169083e+00 
 1.37500000e-08  1.19906782e+01  2.15685824e-01  0.00000000e+00 -9.88173066e+00 
 1.38500000e-08  1.19756154e+01  2.10247127e-01  0.00000000e+00 -9.85176999e+00 
 1.39500000e-08  1.19605521e+01  2.04881568e-01  0.00000000e+00 -9.82180883e+00 
 1.40500000e-08  1.19454883e+01  1.99588162e-01  0.00000000e+00 -9.79184717e+00 
 1.41500000e-08  1.19304240e+01  1.94365938e-01  0.00000000e+00 -9.76188503e+00 
 1.42500000e-08  1.19153592e+01  1.89213938e-01  0.00000000e+00 -9.73192242e+00 
 1.43500000e-08  1.19002939e+01  1.84131217e-01  0.00000000e+00 -9.70195934e+00 
 1.44500000e-08  1.18852281e+01  1.79116842e-01  0.00000000e+00 -9.67199580e+00 
 1.45500000e-08  1.18701618e+01  1.74169894e-01  0.00000000e+00 -9.64203179e+00 
 1.46500000e-08  1.18550951e+01  1.69289464e-01  0.00000000e+00 -9.61206734e+00 
 1.47500000e-08  1.18400278e+01  1.64474659e-01  0.00000000e+00 -9.58210245e+00 
 1.48500000e-08  1.18249601e+01  1.59724594e-01  0.00000000e+00 -9.55213711e+00 
 1.49500000e-08  1.18098919e+01  1.55038397e-01  0.00000000e+00 -9.52217135e+00 
 1.50500000e-08  1.17948232e+01  1.50415211e-01  0.00000000e+00 -9.49220515e+00 
 1.51500000e-08  1.17797540e+01  1.45854185e-01  0.00000000e+00 -9.46223854e+00 
 1.52500000e-08  1.17646844e+01  1.41354484e-01  0.00000000e+00 -9.43227151e+00 
 1.53500000e-08  1.17496142e+01  1.36915283e-01  0.00000000e+00 -9.40230407e+00 
 1.54500000e-08  1.17345436e+01  1.32535766e-01  0.00000000e+00 -9.37233623e+00 
 1.55500000e-08  1.17194725e+01  1.28215130e-01  0.00000000e+00 -9.34236799e+00 
 1.56500000e-08  1.17044009e+01  1.23952583e-01  0.00000000e+00 -9.31239936e+00 
 1.57500000e-08  1.16893289e+01  1.19747344e-01  0.00000000e+00 -9.28243034e+00 
 1.58500000e-08  1.16742564e+01  1.15598639e-01  0.00000000e+00 -9.25246094e+00 
 1.59500000e-08  1.16591833e+01  1.11505710e-01  0.00000000e+00 -9.22249116e+00 
 1.60500000e-08  1.16441099e+01  1.07467804e-01  0.00000000e+00 -9.19252101e+00 
 1.61500000e-08  1.16290359e+01  1.03484181e-01  0.00000000e+00 -9.16255049e+00 
 1.62500000e-08  1.16139615e+01  9.95541106e-02  0.00000000e+00 -9.13257961e+00 
 1.63500000e-08  1.15988866e+01  9.56768716e-02  0.00000000e+00 -9.10260837e+00 
 1.64500000e-08  1.15838112e+01  9.18517530e-02  0.00000000e+00 -9.07263678e+00 
 1.65500000e-08  1.15687354e+01  8.80780530e-02  0.00000000e+00 -9.04266484e+00 
 1.66500000e-08  1.15536591e+01  8.43550795e-02  0.00000000e+00 -9.01269256e+00 
 1.67500000e-08  1.15385823e+01  8.06821496e-02  0.00000000e+00 -8.98271995e+00 
 1.68500000e-08  1.15235051e+01  7.70585895e-02  0.00000000e+00 -8.95274700e+00 
 1.69500000e-08  1.15084274e+01  7.34837348e-02  0.00000000e+00 -8.92277372e+00 
 1.70500000e-08  1.14933492e+01  6.99569297e-02  0.00000000e+00 -8.89280011e+00 
 1.71500000e-08  1.14782705e+01  6.64775272e-02  0.00000000e+00 -8.86282619e+00 
 1.72500000e-08  1.14631914e+01  6.30448894e-02  0.00000000e+00 -8.83285195e+00 
 1.73500000e-08  1.14481118e+01  5.96583864e-02  0.00000000e+00 -8.80287740e+00 
 1.74500000e-08  1.14330317e+01  5.63173973e-02  0.00000000e+00 -8.77290254e+00 
 1.75500000e-08  1.14179512e+01  5.30213093e-02  0.00000000e+00 -8.74292738e+00 
