 time            v(conn_pin)     v(mcu_pin)      v_am_rs#branch  v_am_esd#branch v_am_prot#branch
 1.65000000e-09  1.71264335e+01  2.92104790e+00  1.42053856e-02 -2.01146353e+01 -3.11708910e-03 
 1.75000000e-09  1.68258877e+01  3.13947097e+00  1.36864167e-02 -1.95151870e+01 -2.92416398e-03 
 1.85000000e-09  1.65253131e+01  3.35130043e+00  1.31740127e-02 -1.89157325e+01 -2.74737599e-03 
 1.95000000e-09  1.62247080e+01  3.55636712e+00  1.26683408e-02 -1.83162713e+01 -2.58407103e-03 
 2.00000000e-09  1.60743933e+01  3.65632690e+00  1.24180665e-02 -1.80165383e+01 -2.50786956e-03 
 2.01000000e-09  1.60599105e+01  3.67610616e+00  1.23838044e-02 -1.79876598e+01 -2.49416860e-03 
 2.03000000e-09  1.60419621e+01  3.71559063e+00  1.23263715e-02 -1.79518713e+01 -2.46758883e-03 
 2.07000000e-09  1.60152015e+01  3.79422518e+00  1.22209763e-02 -1.78985117e+01 -2.41952031e-03 
 2.15000000e-09  1.59624919e+01  3.95002815e+00  1.20124637e-02 -1.77934125e+01 -2.33586145e-03 
 2.25000000e-09  1.58958470e+01  4.14186477e+00  1.17539822e-02 -1.76605298e+01 -2.24317685e-03 
 2.35000000e-09  1.58290930e+01  4.33035512e+00  1.14987378e-02 -1.75274327e+01 -2.15787135e-03 
 2.45000000e-09  1.57623453e+01  4.51544305e+00  1.12469023e-02 -1.73943514e+01 -2.07756094e-03 
 2.55000000e-09  1.56955978e+01  4.69710021e+00  1.09984976e-02 -1.72612735e+01 -2.00140330e-03 
 2.65000000e-09  1.56288470e+01  4.87531220e+00  1.07535348e-02 -1.71281923e+01 -1.92905857e-03 
 2.75000000e-09  1.55620928e+01  5.05007277e+00  1.05120200e-02 -1.69951075e+01 -1.86027134e-03 
 2.85000000e-09  1.54953351e+01  5.22138180e+00  1.02739533e-02 -1.68620192e+01 -1.79478347e-03 
 2.95000000e-09  1.54285741e+01  5.38924456e+00  1.00393295e-02 -1.67289275e+01 -1.73234256e-03 
 3.05000000e-09  1.53618096e+01  5.55367102e+00  9.80813856e-03 -1.65958324e+01 -1.67271612e-03 
 3.15000000e-09  1.52950416e+01  5.71467536e+00  9.58036626e-03 -1.64627339e+01 -1.61569574e-03 
 3.25000000e-09  1.52282702e+01  5.87227537e+00  9.35599482e-03 -1.63296319e+01 -1.56109544e-03 
 3.35000000e-09  1.51614953e+01  6.02649201e+00  9.13500324e-03 -1.61965266e+01 -1.50874859e-03 
 3.45000000e-09  1.50947168e+01  6.17734896e+00  8.91736784e-03 -1.60634179e+01 -1.45850506e-03 
 3.55000000e-09  1.50279348e+01  6.32487230e+00  8.70306252e-03 -1.59303060e+01 -1.41022905e-03 
 3.65000000e-09  1.49611493e+01  6.46909013e+00  8.49205914e-03 -1.57971907e+01 -1.36379731e-03 
 3.75000000e-09  1.48943602e+01  6.61003238e+00  8.28432779e-03 -1.56640721e+01 -1.31909760e-03 
 3.85000000e-09  1.48275675e+01  6.74773049e+00  8.07983699e-03 -1.55309503e+01 -1.27602746e-03 
 3.95000000e-09  1.47607712e+01  6.88221723e+00  7.87855395e-03 -1.53978253e+01 -1.23449311e-03 
 4.05000000e-09  1.46939713e+01  7.01352651e+00  7.68044475e-03 -1.52646971e+01 -1.19440874e-03 
 4.15000000e-09  1.46271677e+01  7.14169288e+00  7.48547483e-03 -1.51315658e+01 -1.15572146e-03 
 4.25000000e-09  1.45603605e+01  7.26672178e+00  7.29363869e-03 -1.49984313e+01 -1.12062173e-03 
 4.35000000e-09  1.44935487e+01  7.38690442e+00  7.10664431e-03 -1.48652922e+01 -1.21866070e-03 
 4.45000000e-09  1.44267271e+01  7.49085939e+00  6.93586768e-03 -1.47321376e+01 -2.14380280e-03 
 4.55000000e-09  1.43598913e+01  7.57072956e+00  6.78916172e-03 -1.45989592e+01 -3.39776413e-03 
 4.65000000e-09  1.42930416e+01  7.62756994e+00  6.66547163e-03 -1.44657577e+01 -4.39918901e-03 
 4.75000000e-09  1.42261802e+01  7.66615141e+00  6.56002881e-03 -1.43325375e+01 -5.08741946e-03 
 4.85000000e-09  1.41593097e+01  7.69134948e+00  6.46796021e-03 -1.41993037e+01 -5.54263268e-03 
 4.95000000e-09  1.40924320e+01  7.70715203e+00  6.38527993e-03 -1.40660604e+01 -5.83003167e-03 
 5.00000000e-09  1.40589908e+01  7.71229757e+00  6.34669322e-03 -1.39994359e+01 -5.92398894e-03 
 5.01000000e-09  1.40547522e+01  7.71310344e+00  6.34164877e-03 -1.39909915e+01 -5.93870517e-03 
 5.03000000e-09  1.40480084e+01  7.71462860e+00  6.33337977e-03 -1.39775561e+01 -5.96651093e-03 
 5.07000000e-09  1.40359589e+01  7.71730480e+00  6.31865411e-03 -1.39535505e+01 -6.01529676e-03 
 5.15000000e-09  1.40119876e+01  7.72137571e+00  6.29061188e-03 -1.39057941e+01 -6.08956743e-03 
 5.25000000e-09  1.39819031e+01  7.72459411e+00  6.25730900e-03 -1.38458597e+01 -6.14833091e-03 
 5.35000000e-09  1.39518006e+01  7.72628433e+00  6.22551630e-03 -1.37858905e+01 -6.17920083e-03 
 5.45000000e-09  1.39216986e+01  7.72690470e+00  6.19479392e-03 -1.37259233e+01 -6.19051300e-03 
 5.55000000e-09  1.38915963e+01  7.72679563e+00  6.16480062e-03 -1.36659564e+01 -6.18848154e-03 
 5.65000000e-09  1.38614931e+01  7.72619661e+00  6.13529652e-03 -1.36059890e+01 -6.17748784e-03 
 5.75000000e-09  1.38313893e+01  7.72527133e+00  6.10611796e-03 -1.35460213e+01 -6.16052951e-03 
 5.85000000e-09  1.38012848e+01  7.72412988e+00  6.07715493e-03 -1.34860533e+01 -6.13962316e-03 
 5.95000000e-09  1.37711797e+01  7.72284557e+00  6.04833415e-03 -1.34260852e+01 -6.11611215e-03 
 6.05000000e-09  1.37410740e+01  7.72146696e+00  6.01960708e-03 -1.33661170e+01 -6.09088613e-03 
 6.15000000e-09  1.37109678e+01  7.72002610e+00  5.99094169e-03 -1.33061487e+01 -6.06453221e-03 
 6.25000000e-09  1.36808610e+01  7.71854410e+00  5.96231686e-03 -1.32461804e+01 -6.03743702e-03 
 6.35000000e-09  1.36507536e+01  7.71703483e+00  5.93371873e-03 -1.31862121e+01 -6.00985485e-03 
 6.45000000e-09  1.36206456e+01  7.71550743e+00  5.90513816e-03 -1.31262437e+01 -5.98195284e-03 
 6.55000000e-09  1.35905371e+01  7.71396789e+00  5.87656916e-03 -1.30662753e+01 -5.95384082e-03 
 6.65000000e-09  1.35604279e+01  7.71242016e+00  5.84800778e-03 -1.30063070e+01 -5.92559092e-03 
 6.75000000e-09  1.35303182e+01  7.71086681e+00  5.81945144e-03 -1.29463386e+01 -5.89725056e-03 
 6.85000000e-09  1.35002080e+01  7.70930954e+00  5.79089843e-03 -1.28863702e+01 -5.86885086e-03 
 6.95000000e-09  1.34700971e+01  7.70774947e+00  5.76234762e-03 -1.28264018e+01 -5.84041229e-03 
 7.05000000e-09  1.34399856e+01  7.70618734e+00  5.73379830e-03 -1.27664335e+01 -5.81194829e-03 
 7.15000000e-09  1.34098736e+01  7.70462360e+00  5.70524997e-03 -1.27064651e+01 -5.78346771e-03 
 7.25000000e-09  1.33797609e+01  7.70305859e+00  5.67670232e-03 -1.26464967e+01 -5.75497635e-03 
 7.35000000e-09  1.33496476e+01  7.70149250e+00  5.64815513e-03 -1.25865283e+01 -5.72647805e-03 
 7.45000000e-09  1.33195337e+01  7.69992546e+00  5.61960828e-03 -1.25265599e+01 -5.69797531e-03 
 7.55000000e-09  1.32894192e+01  7.69835755e+00  5.59106167e-03 -1.24665916e+01 -5.66946980e-03 
 7.65000000e-09  1.32593041e+01  7.69678884e+00  5.56251524e-03 -1.24066232e+01 -5.64096260e-03 
 7.75000000e-09  1.32291883e+01  7.69521934e+00  5.53396895e-03 -1.23466548e+01 -5.61245445e-03 
 7.85000000e-09  1.31990719e+01  7.69364909e+00  5.50542279e-03 -1.22866864e+01 -5.58394580e-03 
 7.95000000e-09  1.31689548e+01  7.69207808e+00  5.47687673e-03 -1.22267180e+01 -5.55543699e-03 
 8.05000000e-09  1.31388371e+01  7.69050633e+00  5.44833076e-03 -1.21667497e+01 -5.52692823e-03 
 8.15000000e-09  1.31087187e+01  7.68893384e+00  5.41978488e-03 -1.21067813e+01 -5.49841964e-03 
 8.25000000e-09  1.30785997e+01  7.68736059e+00  5.39123908e-03 -1.20468129e+01 -5.46991133e-03 
 8.35000000e-09  1.30484800e+01  7.68578660e+00  5.36269336e-03 -1.19868445e+01 -5.44140337e-03 
 8.45000000e-09  1.30183596e+01  7.68421184e+00  5.33414772e-03 -1.19268762e+01 -5.41289579e-03 
 8.55000000e-09  1.29882385e+01  7.68263632e+00  5.30560216e-03 -1.18669078e+01 -5.38438863e-03 
 8.65000000e-09  1.29581167e+01  7.68106003e+00  5.27705667e-03 -1.18069394e+01 -5.35588191e-03 
 8.75000000e-09  1.29279942e+01  7.67948296e+00  5.24851127e-03 -1.17469711e+01 -5.32737566e-03 
 8.85000000e-09  1.28978710e+01  7.67790510e+00  5.21996595e-03 -1.16870027e+01 -5.29886988e-03 
 8.95000000e-09  1.28677471e+01  7.67632644e+00  5.19142070e-03 -1.16270343e+01 -5.27036459e-03 
 9.05000000e-09  1.28376225e+01  7.67474699e+00  5.16287554e-03 -1.15670659e+01 -5.24185981e-03 
 9.15000000e-09  1.28074972e+01  7.67316672e+00  5.13433046e-03 -1.15070976e+01 -5.21335553e-03 
 9.25000000e-09  1.27773711e+01  7.67158563e+00  5.10578546e-03 -1.14471292e+01 -5.18485177e-03 
 9.35000000e-09  1.27472443e+01  7.67000371e+00  5.07724055e-03 -1.13871608e+01 -5.15634854e-03 
 9.45000000e-09  1.27171167e+01  7.66842095e+00  5.04869572e-03 -1.13271925e+01 -5.12784584e-03 
 9.55000000e-09  1.26869883e+01  7.66683735e+00  5.02015098e-03 -1.12672241e+01 -5.09934369e-03 
 9.65000000e-09  1.26568592e+01  7.66525289e+00  4.99160632e-03 -1.12072557e+01 -5.07084210e-03 
 9.75000000e-09  1.26267293e+01  7.66366756e+00  4.96306176e-03 -1.11472874e+01 -5.04234107e-03 
 9.85000000e-09  1.25965986e+01  7.66208136e+00  4.93451728e-03 -1.10873190e+01 -5.01384061e-03 
 9.95000000e-09  1.25664672e+01  7.66049427e+00  4.90597290e-03 -1.10273506e+01 -4.98534074e-03 
 1.00000000e-08  1.25514011e+01  7.65970039e+00  4.89170074e-03 -1.09973665e+01 -4.97109104e-03 
 1.00100000e-08  1.25493908e+01  7.65954352e+00  4.88984730e-03 -1.09933656e+01 -4.96827694e-03 
 1.00300000e-08  1.25460803e+01  7.65923580e+00  4.88684451e-03 -1.09867772e+01 -4.96275910e-03 
 1.00700000e-08  1.25400491e+01  7.65864951e+00  4.88139962e-03 -1.09747742e+01 -4.95224942e-03 
 1.01500000e-08  1.25280396e+01  7.65757933e+00  4.87046030e-03 -1.09508736e+01 -4.93307047e-03 
 1.02500000e-08  1.25129789e+01  7.65639168e+00  4.85658721e-03 -1.09209010e+01 -4.91179215e-03 
 1.03500000e-08  1.24979111e+01  7.65532714e+00  4.84258400e-03 -1.08909148e+01 -4.89272474e-03 
 1.04500000e-08  1.24828439e+01  7.65434925e+00  4.82849460e-03 -1.08609300e+01 -4.87521397e-03 
 1.05500000e-08  1.24677766e+01  7.65343083e+00  4.81434578e-03 -1.08309457e+01 -4.85877213e-03 
 1.06500000e-08  1.24527092e+01  7.65255260e+00  4.80015658e-03 -1.08009614e+01 -4.84305418e-03 
 1.07500000e-08  1.24376416e+01  7.65170131e+00  4.78594025e-03 -1.07709771e+01 -4.82782256e-03 
 1.08500000e-08  1.24225737e+01  7.65086796e+00  4.77170577e-03 -1.07409929e+01 -4.81291618e-03 
 1.09500000e-08  1.24075057e+01  7.65004649e+00  4.75745920e-03 -1.07110087e+01 -4.79822672e-03 
 1.10500000e-08  1.23924375e+01  7.64923286e+00  4.74320459e-03 -1.06810245e+01 -4.78368174e-03 
 1.11500000e-08  1.23773690e+01  7.64842436e+00  4.72894464e-03 -1.06510402e+01 -4.76923291e-03 
 1.12500000e-08  1.23623003e+01  7.64761918e+00  4.71468115e-03 -1.06210560e+01 -4.75484806e-03 
 1.13500000e-08  1.23472315e+01  7.64681614e+00  4.70041532e-03 -1.05910718e+01 -4.74050577e-03 
 1.14500000e-08  1.23321624e+01  7.64601442e+00  4.68614793e-03 -1.05610876e+01 -4.72619182e-03 
 1.15500000e-08  1.23170930e+01  7.64521350e+00  4.67187953e-03 -1.05311034e+01 -4.71189675e-03 
 1.16500000e-08  1.23020235e+01  7.64441303e+00  4.65761047e-03 -1.05011192e+01 -4.69761426e-03 
 1.17500000e-08  1.22869537e+01  7.64361277e+00  4.64334097e-03 -1.04711350e+01 -4.68334018e-03 
 1.18500000e-08  1.22718838e+01  7.64281256e+00  4.62907120e-03 -1.04411508e+01 -4.66907172e-03 
 1.19500000e-08  1.22568136e+01  7.64201230e+00  4.61480126e-03 -1.04111666e+01 -4.65480705e-03 
 1.20500000e-08  1.22417431e+01  7.64121191e+00  4.60053122e-03 -1.03811824e+01 -4.64054493e-03 
 1.21500000e-08  1.22266725e+01  7.64041136e+00  4.58626112e-03 -1.03511982e+01 -4.62628455e-03 
 1.22500000e-08  1.22116016e+01  7.63961060e+00  4.57199100e-03 -1.03212140e+01 -4.61202537e-03 
 1.23500000e-08  1.21965305e+01  7.63880962e+00  4.55772087e-03 -1.02912298e+01 -4.59776702e-03 
 1.24500000e-08  1.21814591e+01  7.63800839e+00  4.54345075e-03 -1.02612456e+01 -4.58350927e-03 
 1.25500000e-08  1.21663876e+01  7.63720692e+00  4.52918065e-03 -1.02312614e+01 -4.56925195e-03 
 1.26500000e-08  1.21513158e+01  7.63640519e+00  4.51491057e-03 -1.02012772e+01 -4.55499497e-03 
 1.27500000e-08  1.21362437e+01  7.63560319e+00  4.50064053e-03 -1.01712930e+01 -4.54073825e-03 
 1.28500000e-08  1.21211714e+01  7.63480093e+00  4.48637051e-03 -1.01413088e+01 -4.52648175e-03 
 1.29500000e-08  1.21060989e+01  7.63399839e+00  4.47210053e-03 -1.01113246e+01 -4.51222543e-03 
 1.30500000e-08  1.20910262e+01  7.63319558e+00  4.45783059e-03 -1.00813404e+01 -4.49796928e-03 
 1.31500000e-08  1.20759532e+01  7.63239250e+00  4.44356068e-03 -1.00513562e+01 -4.48371328e-03 
 1.32500000e-08  1.20608799e+01  7.63158913e+00  4.42929081e-03 -1.00213720e+01 -4.46945742e-03 
 1.33500000e-08  1.20458065e+01  7.63078549e+00  4.41502098e-03 -9.99138783e+00 -4.45520170e-03 
 1.34500000e-08  1.20307327e+01  7.62998156e+00  4.40075118e-03 -9.96140363e+00 -4.44094613e-03 
 1.35500000e-08  1.20156588e+01  7.62917734e+00  4.38648143e-03 -9.93141943e+00 -4.42669068e-03 
 1.36500000e-08  1.20005846e+01  7.62837284e+00  4.37221171e-03 -9.90143523e+00 -4.41243537e-03 
 1.37500000e-08  1.19855101e+01  7.62756805e+00  4.35794204e-03 -9.87145104e+00 -4.39818020e-03 
 1.38500000e-08  1.19704354e+01  7.62676297e+00  4.34367240e-03 -9.84146684e+00 -4.38392516e-03 
 1.39500000e-08  1.19553604e+01  7.62595759e+00  4.32940281e-03 -9.81148264e+00 -4.36967026e-03 
 1.40500000e-08  1.19402852e+01  7.62515192e+00  4.31513326e-03 -9.78149844e+00 -4.35541549e-03 
 1.41500000e-08  1.19252097e+01  7.62434596e+00  4.30086375e-03 -9.75151424e+00 -4.34116086e-03 
 1.42500000e-08  1.19101340e+01  7.62353969e+00  4.28659428e-03 -9.72153005e+00 -4.32690637e-03 
 1.43500000e-08  1.18950580e+01  7.62273312e+00  4.27232485e-03 -9.69154585e+00 -4.31265202e-03 
 1.44500000e-08  1.18799817e+01  7.62192626e+00  4.25805547e-03 -9.66156165e+00 -4.29839781e-03 
 1.45500000e-08  1.18649052e+01  7.62111908e+00  4.24378613e-03 -9.63157746e+00 -4.28414374e-03 
 1.46500000e-08  1.18498284e+01  7.62031161e+00  4.22951683e-03 -9.60159326e+00 -4.26988981e-03 
 1.47500000e-08  1.18347514e+01  7.61950382e+00  4.21524758e-03 -9.57160906e+00 -4.25563603e-03 
 1.48500000e-08  1.18196741e+01  7.61869572e+00  4.20097837e-03 -9.54162487e+00 -4.24138240e-03 
 1.49500000e-08  1.18045965e+01  7.61788731e+00  4.18670920e-03 -9.51164067e+00 -4.22712892e-03 
 1.50500000e-08  1.17895187e+01  7.61707858e+00  4.17244008e-03 -9.48165647e+00 -4.21287558e-03 
 1.51500000e-08  1.17744405e+01  7.61626954e+00  4.15817100e-03 -9.45167228e+00 -4.19862240e-03 
 1.52500000e-08  1.17593622e+01  7.61546018e+00  4.14390197e-03 -9.42168808e+00 -4.18436936e-03 
 1.53500000e-08  1.17442835e+01  7.61465050e+00  4.12963299e-03 -9.39170389e+00 -4.17011648e-03 
 1.54500000e-08  1.17292045e+01  7.61384050e+00  4.11536405e-03 -9.36171969e+00 -4.15586376e-03 
 1.55500000e-08  1.17141253e+01  7.61303017e+00  4.10109516e-03 -9.33173550e+00 -4.14161119e-03 
 1.56500000e-08  1.16990458e+01  7.61221951e+00  4.08682632e-03 -9.30175130e+00 -4.12735878e-03 
 1.57500000e-08  1.16839660e+01  7.61140852e+00  4.07255752e-03 -9.27176711e+00 -4.11310653e-03 
 1.58500000e-08  1.16688860e+01  7.61059720e+00  4.05828878e-03 -9.24178291e+00 -4.09885444e-03 
 1.59500000e-08  1.16538056e+01  7.60978555e+00  4.04402008e-03 -9.21179872e+00 -4.08460251e-03 
 1.60500000e-08  1.16387250e+01  7.60897356e+00  4.02975143e-03 -9.18181452e+00 -4.07035075e-03 
 1.61500000e-08  1.16236441e+01  7.60816123e+00  4.01548282e-03 -9.15183033e+00 -4.05609915e-03 
 1.62500000e-08  1.16085628e+01  7.60734856e+00  4.00121427e-03 -9.12184613e+00 -4.04184772e-03 
 1.63500000e-08  1.15934813e+01  7.60653554e+00  3.98694577e-03 -9.09186194e+00 -4.02759646e-03 
 1.64500000e-08  1.15783995e+01  7.60572218e+00  3.97267732e-03 -9.06187774e+00 -4.01334537e-03 
 1.65500000e-08  1.15633174e+01  7.60490848e+00  3.95840892e-03 -9.03189355e+00 -3.99909445e-03 
 1.66500000e-08  1.15482350e+01  7.60409442e+00  3.94414058e-03 -9.00190936e+00 -3.98484371e-03 
 1.67500000e-08  1.15331523e+01  7.60328000e+00  3.92987228e-03 -8.97192516e+00 -3.97059314e-03 
 1.68500000e-08  1.15180693e+01  7.60246523e+00  3.91560404e-03 -8.94194097e+00 -3.95634275e-03 
 1.69500000e-08  1.15029860e+01  7.60165011e+00  3.90133585e-03 -8.91195678e+00 -3.94209254e-03 
 1.70500000e-08  1.14879023e+01  7.60083462e+00  3.88706771e-03 -8.88197258e+00 -3.92784252e-03 
 1.71500000e-08  1.14728184e+01  7.60001877e+00  3.87279963e-03 -8.85198839e+00 -3.91359267e-03 
 1.72500000e-08  1.14577342e+01  7.59920255e+00  3.85853160e-03 -8.82200420e+00 -3.89934301e-03 
 1.73500000e-08  1.14426496e+01  7.59838597e+00  3.84426363e-03 -8.79202001e+00 -3.88509354e-03 
 1.74500000e-08  1.14275647e+01  7.59756901e+00  3.82999571e-03 -8.76203582e+00 -3.87084426e-03 
 1.75500000e-08  1.14124795e+01  7.59675168e+00  3.81572785e-03 -8.73205162e+00 -3.85659517e-03 
 1.76500000e-08  1.13973940e+01  7.59593397e+00  3.80146005e-03 -8.70206743e+00 -3.84234627e-03 
 1.77500000e-08  1.13823082e+01  7.59511588e+00  3.78719230e-03 -8.67208324e+00 -3.82809757e-03 
 1.78500000e-08  1.13672220e+01  7.59429741e+00  3.77292461e-03 -8.64209905e+00 -3.81384906e-03 
 1.79500000e-08  1.13521355e+01  7.59347856e+00  3.75865698e-03 -8.61211486e+00 -3.79960076e-03 
 1.80500000e-08  1.13370487e+01  7.59265931e+00  3.74438941e-03 -8.58213067e+00 -3.78535265e-03 
 1.81500000e-08  1.13219616e+01  7.59183968e+00  3.73012190e-03 -8.55214648e+00 -3.77110475e-03 
 1.82500000e-08  1.13068741e+01  7.59101965e+00  3.71585444e-03 -8.52216229e+00 -3.75685706e-03 
 1.83500000e-08  1.12917863e+01  7.59019923e+00  3.70158705e-03 -8.49217810e+00 -3.74260957e-03 
 1.84500000e-08  1.12766981e+01  7.58937841e+00  3.68731972e-03 -8.46219391e+00 -3.72836229e-03 
 1.85500000e-08  1.12616096e+01  7.58855718e+00  3.67305245e-03 -8.43220972e+00 -3.71411523e-03 
 1.86500000e-08  1.12465208e+01  7.58773555e+00  3.65878524e-03 -8.40222553e+00 -3.69986838e-03 
 1.87500000e-08  1.12314316e+01  7.58691351e+00  3.64451810e-03 -8.37224134e+00 -3.68562175e-03 
 1.88500000e-08  1.12163421e+01  7.58609106e+00  3.63025102e-03 -8.34225715e+00 -3.67137533e-03 
 1.89500000e-08  1.12012522e+01  7.58526819e+00  3.61598400e-03 -8.31227296e+00 -3.65712914e-03 
 1.90500000e-08  1.11861620e+01  7.58444490e+00  3.60171705e-03 -8.28228877e+00 -3.64288317e-03 
 1.91500000e-08  1.11710714e+01  7.58362120e+00  3.58745017e-03 -8.25230458e+00 -3.62863743e-03 
 1.92500000e-08  1.11559804e+01  7.58279707e+00  3.57318335e-03 -8.22232039e+00 -3.61439192e-03 
 1.93500000e-08  1.11408891e+01  7.58197251e+00  3.55891659e-03 -8.19233621e+00 -3.60014664e-03 
 1.94500000e-08  1.11257974e+01  7.58114752e+00  3.54464991e-03 -8.16235202e+00 -3.58590160e-03 
 1.95500000e-08  1.11107054e+01  7.58032209e+00  3.53038329e-03 -8.13236783e+00 -3.57165679e-03 
 1.96500000e-08  1.10956130e+01  7.57949623e+00  3.51611674e-03 -8.10238364e+00 -3.55741222e-03 
 1.97500000e-08  1.10805202e+01  7.57866993e+00  3.50185026e-03 -8.07239946e+00 -3.54316790e-03 
 1.98500000e-08  1.10654270e+01  7.57784318e+00  3.48758385e-03 -8.04241527e+00 -3.52892382e-03 
